"url","Single Review 1","Single Review 3","_url_input"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","20.02.2020","Dekorativno noćno svetlo za kupatilo","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","20.02.2020","Grebenasti prekidač sa tri položaja","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","18.02.2020","USB tester sa dva USB porta","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","02.02.2020","LED ampermetar 0-100A 22mm zeleni","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","01.02.2020","Stereo audio pojačalo 2x1W","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","30.01.2020","Arduino nano terminal shield","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","28.01.2020","Arduino starter kit","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","24.01.2020","Osigurač za mikrotalasnu rernu 5kV 0.7A","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","24.01.2020","Ženski konektor za dc napajanje 2.1x5.5mm plastični","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","22.01.2020","Set termoskupljajućih bužira 530 komada u kutiji","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
"https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1","22.01.2020","Dugme za potenciometar bakelitno 23x12mm","https://www.kupujemprodajem.com/review.php?action=list&return_url=MTExNjYyNC0xLXRhbGwtZWxlY3Ryb25pYy1jZW50ZXItb2NlbmUuaHRt&data%5Buser_id%5D=1116624&data%5Buser_type%5D=all&data%5Bad_kind%5D=all&data%5Brate%5D=positive&data%5Bpage%5D=1"
